Time (BKK),CloseTime (BKK),TF,Pattern,Type,RSI,ATR,dist_sma50,dist_sma200,body,range,Entry,SL,TP,Lot,P&L,Balance,Reason
2026-09-15 09:45,2026-09-15 10:00,M15,Naiya Doji,BUY,22.06,7.26,-0.39,-0.98,3.33,13.75,4279.59,4272.65,4345.41,0.01,-6.94,8752.54,SL
2026-09-15 09:45,2026-09-15 10:00,M15,Naiya Doji,BUY,22.06,7.26,-0.39,-0.98,3.33,13.75,4279.59,4272.65,4345.41,0.01,-6.94,8745.6,SL
2026-09-15 09:45,2026-09-15 10:00,M15,Naiya Doji,BUY,22.06,7.26,-0.39,-0.98,3.33,13.75,4279.59,4272.65,4345.41,0.01,-6.94,8738.66,SL
2026-09-15 09:45,2026-09-15 10:00,M15,Naiya Doji,BUY,22.06,7.26,-0.39,-0.98,3.33,13.75,4279.59,4272.65,4345.41,0.01,-6.94,8731.720000000001,SL
2026-09-15 09:45,2026-09-15 10:00,M15,Naiya Doji,BUY,22.06,7.26,-0.39,-0.98,3.33,13.75,4279.59,4272.65,4345.41,0.01,-6.94,8724.78,SL
2026-09-15 09:45,2026-09-15 10:00,M15,Naiya Doji,BUY,22.06,7.26,-0.39,-0.98,3.33,13.75,4279.59,4272.65,4345.41,0.01,-6.94,8717.84,SL
2026-09-15 09:45,2026-09-15 10:00,M15,Naiya Doji,BUY,22.06,7.26,-0.39,-0.98,3.33,13.75,4279.59,4272.65,4345.41,0.01,-6.94,8710.9,SL
2026-09-15 09:45,2026-09-15 10:00,M15,Naiya Doji,BUY,22.06,7.26,-0.39,-0.98,3.33,13.75,4279.59,4272.65,4345.41,0.01,-6.94,8703.96,SL
2026-09-15 09:45,2026-09-15 10:00,M15,Naiya Doji,BUY,22.06,7.26,-0.39,-0.98,3.33,13.75,4279.59,4272.65,4345.41,0.01,-6.94,8697.02,SL
2026-09-15 09:45,2026-09-15 10:00,M15,Naiya Doji,BUY,22.06,7.26,-0.39,-0.98,3.33,13.75,4279.59,4272.65,4345.41,0.01,-6.94,8690.08,SL
2026-09-15 09:45,2026-09-15 10:00,M15,Naiya Doji,BUY,22.06,7.26,-0.39,-0.98,3.33,13.75,4279.59,4272.65,4338.39,0.01,-6.94,8683.14,SL
2026-09-15 09:45,2026-09-15 10:00,M15,Naiya Doji,BUY,22.06,7.26,-0.39,-0.98,3.33,13.75,4279.59,4272.65,4338.39,0.01,-6.94,8676.2,SL
2026-09-15 09:45,2026-09-15 10:00,M15,Naiya Doji,BUY,22.06,7.26,-0.39,-0.98,3.33,13.75,4279.59,4272.65,4338.39,0.01,-6.94,8669.26,SL
2026-09-15 09:45,2026-09-15 10:00,M15,Naiya Doji,BUY,22.06,7.26,-0.39,-0.98,3.33,13.75,4279.59,4272.65,4338.39,0.01,-6.94,8662.32,SL
2026-09-15 09:45,2026-09-15 10:00,M15,Naiya Doji,BUY,22.06,7.26,-0.39,-0.98,3.33,13.75,4279.59,4272.65,4338.39,0.01,-6.94,8655.38,SL
2026-09-15 10:45,2026-09-15 10:45,M15,Naiya Doji,BUY,21.42,8.62,-0.75,-1.38,5.1,7.59,4263.18,4253.6,4324.79,0.01,0.0,8655.38,OPEN
2026-09-15 10:45,2026-09-15 10:45,M15,Naiya Doji,BUY,21.42,8.62,-0.75,-1.38,5.1,7.59,4263.18,4253.6,4324.79,0.01,0.0,8655.38,OPEN
2026-09-15 10:45,2026-09-15 10:45,M15,Naiya Doji,BUY,21.42,8.62,-0.75,-1.38,5.1,7.59,4263.18,4253.6,4324.79,0.01,0.0,8655.38,OPEN
2026-09-15 10:45,2026-09-15 10:45,M15,Naiya Doji,BUY,21.42,8.62,-0.75,-1.38,5.1,7.59,4263.18,4253.6,4324.79,0.01,0.0,8655.38,OPEN
2026-09-15 10:45,2026-09-15 10:45,M15,Naiya Doji,BUY,21.42,8.62,-0.75,-1.38,5.1,7.59,4263.18,4253.6,4324.79,0.01,0.0,8655.38,OPEN
2026-09-15 10:45,2026-09-15 10:45,M15,Naiya Doji,BUY,21.42,8.62,-0.75,-1.38,5.1,7.59,4263.18,4253.6,4324.79,0.01,0.0,8655.38,OPEN
2026-09-15 10:45,2026-09-15 10:45,M15,Naiya Doji,BUY,21.42,8.62,-0.75,-1.38,5.1,7.59,4263.18,4253.6,4357.18,0.01,0.0,8655.38,OPEN
